sample pop cont Fas.c Fas.w Funi.un.c Funi.un.w Funi.we.c Funi.we.w FROHs.BCFTools.100KB.c FROHs.BCFTools.100KB.w FROHs.PLINK.100KB.c FROHs.PLINK.100KB.w FROHs.BCFTools.1MB.c FROHs.BCFTools.1MB.w FROHs.PLINK.1MB.c FROHs.PLINK.1MB.w
HG00707 CHS EAS 0.0237664450700861 0.222619502957931 0.00297671944886428 0.0125197536275885 0.00299520138880093 0.0993330391749528 0.222368850625 0.222369399375 0.264783125 0.2650134375 0.0194005884375 0.0194005884375 0.00750534375 0.00750534375
HG00708 CHS EAS 0.010548799041098 0.212094214016721 -0.00106904067613757 0.0121970990085301 -0.00107567816381616 0.0961611840456463 0.212917856875 0.212917426875 0.2596965625 0.2600659375 0.012330624375 0.012330624375 0.0044685 0.0044685
HG00717 CHS EAS 0.0138263575428682 0.2147041530465 0.00467173501287734 0.0115434826876457 0.00470074100873996 0.0985828606463554 0.2139012425 0.2139013125 0.25940375 0.2594803125 0.0153490959375 0.0153490959375 0.00648209375 0.00648209375
HG00728 CHS EAS 0.00284994291540989 0.205963569795964 -0.000424498773184057 0.0097675243243868 -0.000427134413363738 0.0931377777750211 0.2026996959375 0.202700194375 0.25092125 0.2511184375 0.0088868925 0.0088868925 0.00346640625 0.00346640625
HG00729 CHS EAS 0.00389422646171998 0.206795138899671 0.000349485431751262 0.0146478773218145 0.000351655325421607 0.0957148105950412 0.2119750678125 0.21197648375 0.2565153125 0.2566590625 0.01427494 0.01427494 0.00447525 0.00447525
HG00731 PUR AMR 0.0153593639777368 0.118460324909865 0.020992973244215 0.00249415872327283 0.0209929732426393 0.034716908701694 0.148248305 0.14824815625 0.206331875 0.206601875 0.006991929375 0.006991929375 0.00362475 0.00362475
HG00732 PUR AMR 0.00712598733898209 0.111089058783431 0.0256316133287453 0.00383618214476932 0.0256316133277758 0.0372638228732549 0.1466034809375 0.1466033821875 0.2060475 0.2062065625 0.0150345653125 0.0150345653125 0.0068784375 0.0068784375
HG00734 PUR AMR -0.0157363945281732 0.0906205792736069 0.0198947597743705 0.00432009097395049 0.0198947597734286 0.0347173438421619 0.1443858846875 0.144386063125 0.1947809375 0.1949840625 0.020878281875 0.020878281875 0.00984240625 0.0098424375
HG00736 PUR AMR 0.00941753310129256 0.113140658557865 0.026955198795869 0.00152409294431454 0.0269551987962828 0.0369105334187904 0.15240601375 0.1524060396875 0.2085115625 0.2086409375 0.005098255 0.005098255 0.002049003125 0.002049003125
HG00737 PUR AMR -0.00113436947569989 0.103693637554459 0.0268696089841766 0.0072336684900574 0.0268696089826832 0.0372559128388973 0.14667892375 0.1466795715625 0.1983534375 0.1985621875 0.0080930225 0.0080930225 0.0037479375 0.0037479375
HG00739 PUR AMR 0.00774830057727123 0.111646210082913 0.0291748023479538 0.00987144564201119 0.0291748023466702 0.0385704195199721 0.1585214109375 0.158550565 0.207488125 0.20766625 0.0089494534375 0.0089494534375 0.001876409375 0.001876409375
HG00740 PUR AMR -0.032730366981257 0.0754060325580702 0.0147755509295819 0.00294711317018374 0.01477555092863 0.0237792615573788 0.138479040625 0.138478279375 0.1873584375 0.1873859375 0.0090931921875 0.0090931921875 0.005267625 0.005267625
HG00742 PUR AMR 0.0151815601953667 0.118301138824299 0.0321490040172416 0.00669558326415317 0.0321490040099656 0.0407651706039431 0.1540087303125 0.1540089659375 0.2051734375 0.2054546875 0.0088832915625 0.0088832915625 0.00488003125 0.00488003125
HG00743 PUR AMR -0.00452104500204652 0.100661578208231 0.0200300230562302 0.00926985719296495 0.020030023055933 0.0372816639487889 0.1502167353125 0.15021675125 0.1980134375 0.19819 0.0150872753125 0.0150872753125 0.008200375 0.008200375
HG00759 CDX EAS 0.00931952812372975 0.211115338386071 0.00670211577510662 0.0160585735511501 0.00674372805813809 0.0979222411755756 0.2149559534375 0.214954899375 0.2577421875 0.25793625 0.01612913125 0.01612913125 0.00672125 0.00672125
HG00766 CDX EAS 0.00552480062759689 0.208093574657315 0.00496612857464541 0.0131366410414752 0.00499696240925069 0.0954190477860234 0.2080754978125 0.2080750209375 0.2538378125 0.253981875 0.010206468125 0.010206468125 0.00580621875 0.00580621875
HG00844 CDX EAS -0.00970682081212712 0.195964545301815 -0.00564690179470296 0.0117631058437759 -0.00568196243213284 0.0848712319304261 0.1984176971875 0.1983872790625 0.2478646875 0.248038125 0.0097959071875 0.0097959071875 0.00557715625 0.0055771875
HG00851 CDX EAS 0.0180159236750829 0.218040329093517 0.0162962920764563 0.0163601367708764 0.0163974729425985 0.105889269285829 0.21718713875 0.2171870665625 0.26184125 0.262235625 0.0175498753125 0.0175498753125 0.01129696875 0.01161425
HG00864 CDX EAS 0.00958805817849582 0.211329170441315 0.000627071176984001 0.00974433299215202 0.00063096455351301 0.0901148357491337 0.216685169375 0.216684890625 0.26139625 0.261705 0.018908746875 0.0189086575 0.00864359375 0.00864359375
HG00867 CDX EAS -0.00150471947269349 0.202495926633502 -0.000921944140353285 0.0159027782841601 -0.000927668332376196 0.0923360199952309 0.20763326625 0.2076332053125 0.2526009375 0.2528703125 0.0107378634375 0.0107378634375 0.0033401875 0.0033401875
HG00879 CDX EAS 0.0198712674423569 0.219517750201101 0.0149319395209693 0.0128058940334524 0.0150246493587181 0.103712422705719 0.2148979428125 0.214866898125 0.263015625 0.2632396875 0.011273043125 0.011273043125 0.00397709375 0.00430378125
HG00881 CDX EAS -0.00312186713583498 0.201208182478617 0.000481671424450849 0.0109591860783433 0.000484662038574188 0.0938219370638931 0.2039683378125 0.203969215 0.2530121875 0.253196875 0.0085707509375 0.0085707509375 0.0042439375 0.0042439375
HG00956 CDX EAS 0.000445604369506394 0.204048980931002 0.0046478032826165 0.0173645994760522 0.00467666069084756 0.0940721558033071 0.2076762815625 0.2076763609375 0.2544659375 0.2546125 0.0089760840625 0.0089760840625 0.006463875 0.006463875
HG00978 CDX EAS 0.00429005965355809 0.207110343188507 0.00451139014970655 0.0112761814470143 0.00453940059316362 0.0953046578826698 0.210824160625 0.2108231240625 0.2538675 0.2540375 0.012967909375 0.012967909375 0.0070128125 0.0070128125
HG00982 CDX EAS 0.00580625990722142 0.208317702330031 0.0129174085511695 0.011926993643766 0.0129976105137498 0.10349298647683 0.212652169375 0.21265243125 0.257018125 0.2572909375 0.0144289315625 0.0144289315625 0.0063870625 0.006073375
HG01028 CDX EAS 0.00445764229884601 0.207243790230384 0.00927529673852806 0.014148443124258 0.00933288545749476 0.0997368928692028 0.2119173225 0.2119173671875 0.2560509375 0.25642 0.0138239221875 0.0138239221875 0.0040050625 0.0040050625
HG01029 CDX EAS 0.00500216157656369 0.207677394120174 0.00584483421979938 0.0121470395142269 0.00588112378711195 0.0954282798501997 0.2127727959375 0.2127733809375 0.255951875 0.2561509375 0.01192921875 0.01192921875 0.00367975 0.00367975
HG01031 CDX EAS 9.10452416404641e-05 0.203766643421025 -0.00057013457467971 0.0154135776234683 -0.000573674442064939 0.0896880985064399 0.2086040103125 0.2086037128125 0.2566 0.25683625 0.0122692734375 0.0122692734375 0.00452746875 0.00452746875
HG01046 CDX EAS 0.0171387254961837 0.217341811046406 0.010929313003548 0.0232782939058897 0.0109971712226053 0.102557658289042 0.21920318625 0.2192028609375 0.2648928125 0.2649978125 0.0220603634375 0.0220603634375 0.0119529375 0.0119529375
HG01047 PUR AMR -0.00635215858165672 0.0990221991180619 0.023032358084164 0.00548205045660092 0.0230323580829165 0.0318029359089186 0.1415577215625 0.1415573171875 0.193168125 0.1933378125 0.008917464375 0.008917464375 0.00288095625 0.00288095625
HG01048 PUR AMR -0.020081529747036 0.0867304198094083 0.0214080842870364 0.00242094704455923 0.0214080842853814 0.0295279759883144 0.146724355625 0.14672428625 0.1970765625 0.1972296875 0.01229908 0.01229908 0.00482378125 0.00482378125
HG01049 PUR AMR -0.0975402879523244 0.0173823083836788 0.0126763365770689 0.00124755392511082 0.0126763365760021 0.00685226951784357 0.1083556353125 0.1083557971875 0.15327875 0.153384375 0.004531685625 0.004531685625 0.001549990625 0.001549990625
HG01051 PUR AMR -0.0703575395524074 0.0417187721816013 0.021474242816118 0.00487836292623142 0.021474242815254 0.0219457031606887 0.12436163375 0.124383455625 0.1694134375 0.1696290625 0.009646156875 0.009646156875 0.002380590625 0.002380590625
HG01052 PUR AMR -0.0844124420208279 0.029135547701362 0.00978000684891947 -0.0034076854913617 0.00978000684814222 0.0100481053000236 0.113372488125 0.1133718628125 0.1633446875 0.163396875 0.0069921534375 0.0069921534375 0.00322134375 0.00322134375
HG01054 PUR AMR -0.0017345678156844 0.103156285519351 0.0161597254446811 0.00198439583485117 0.0161597254426513 0.0318529430550187 0.147872941875 0.1478735215625 0.2015496875 0.201638125 0.01258198 0.01258198 0.00751575 0.00751575
HG01055 PUR AMR -0.0374253598912943 0.0712026487314731 0.0167247976929582 0.00117147904647309 0.0167247976920099 0.020657402976422 0.1342299990625 0.13422867875 0.184926875 0.1851521875 0.00830792375 0.00830792375 0.00444465625 0.0044446875
HG01058 PUR AMR -0.0255509863956959 0.0818336657444392 0.0199859777920469 0.00629517315730204 0.0199859777915974 0.0279439424156505 0.1415426984375 0.1415429534375 0.1907821875 0.19088 0.0119721821875 0.0119721821875 0.00544115625 0.00544115625
HG01060 PUR AMR -0.00209371376414905 0.102834745465919 0.028862115947927 0.0086634876313349 0.0288621159467085 0.0360751810865853 0.1509118034375 0.1509114253125 0.2021059375 0.20220875 0.010001716875 0.010001716875 0.00542134375 0.00542134375
HG01061 PUR AMR 0.0155433599316278 0.118625054789457 0.0350355083214761 0.0211096941375991 0.035035508314698 0.0475654477672914 0.156078311875 0.1560783846875 0.2085840625 0.2086740625 0.0159216215625 0.0159216009375 0.010304 0.01030503125
HG01063 PUR AMR -0.144821498229304 -0.02494812286261 0.0300879437551314 0.00839059184035219 0.0300879437526811 0.00717676140461511 0.0929256921875 0.0929257096875 0.1357221875 0.1357996875 0.0047245771875 0.0047245771875 0.004481875 0.004481875
HG01064 PUR AMR -0.0532069936193277 0.0570734976889108 0.0269830181356456 0.0132631385404444 0.0269830181344948 0.0253079978083889 0.136139465 0.1361395459375 0.1796746875 0.179815 0.01586236625 0.01586236625 0.0053755 0.0053755
HG01066 PUR AMR 0.00612506704172265 0.110192944077868 0.0255118483532425 0.00561273843224246 0.0255118483513895 0.0371788412527329 0.15177562 0.1517455190625 0.202105 0.2021409375 0.0087785853125 0.0087785853125 0.00339290625 0.00339290625
HG01067 PUR AMR -0.00445779639289682 0.100718204104342 0.0266354902238071 0.00864084795342621 0.0266354902250045 0.0369042609741325 0.152856005625 0.152855359375 0.203405625 0.2035790625 0.0194111371875 0.0194111371875 0.0101555625 0.0101555625
HG01069 PUR AMR -0.0138345132739891 0.0923233160097695 0.0192557255900552 0.00231586946036336 0.0192557255887696 0.0326070482874022 0.1407161834375 0.14071683125 0.1929653125 0.1932634375 0.0076321103125 0.0076321103125 0.00357775 0.00357775
HG01070 PUR AMR 0.01420850466997 0.117429971191844 0.0219502977776123 0.0041882535508832 0.0219502977778289 0.037876587490318 0.157269305625 0.157269713125 0.2071834375 0.2073196875 0.0198573509375 0.0198573509375 0.00718034375 0.00751071875
HG01072 PUR AMR 0.00305330766723393 0.107442826256316 0.0332220814067118 0.0107976366428818 0.0332220813993005 0.0444521548576386 0.155901945625 0.1559033046875 0.2055940625 0.2056853125 0.0161829334375 0.0161829334375 0.0043590625 0.0043590625
HG01073 PUR AMR 0.0067619761128923 0.110763162891835 0.0280603552931377 0.017098021713614 0.0280603552921779 0.0407563267021472 0.1485644421875 0.148564936875 0.2017475 0.2018375 0.0077071646875 0.0077071646875 0.003713 0.00371303125
HG01075 PUR AMR -0.00697712560773977 0.0984626719068539 0.035923502161491 0.00625145478630586 0.0359235021520962 0.0365835461572384 0.146817951875 0.1467877884375 0.1986490625 0.19879125 0.00941902625 0.00941902625 0.00411421875 0.00411421875
HG01077 PUR AMR -0.072045348591004 0.040207692324576 0.0199283502864152 0.00597824541428452 0.0199283502871582 0.0197751964079482 0.12395814 0.12395131375 0.1675209375 0.1676671875 0.012141686875 0.012141686875 0.00501825 0.00501825
HG01079 PUR AMR -0.0464522190812121 0.0631209849992994 0.0329180013497789 0.00275208056167488 0.0329180013398254 0.0306772352690976 0.130319926875 0.1303199365625 0.179115 0.1792884375 0.0145666671875 0.0145666671875 0.00694378125 0.0069438125
HG01080 PUR AMR -0.0167890636874661 0.0896781342894051 0.00472902322954556 0.00273305977841531 0.00472902322933721 0.0241916312558635 0.1427038553125 0.1427031615625 0.1939909375 0.1941815625 0.0074639640625 0.0074639640625 0.00524925 0.00524925
HG01082 PUR AMR -0.0721444233354084 0.0401189916201812 0.0248757859209432 0.00356305899307973 0.0248757859200163 0.0218569770544175 0.1195901284375 0.1195895428125 0.1683609375 0.1684484375 0.00867731375 0.00867731375 0.0041304375 0.0041304375
HG01083 PUR AMR -0.015351595297677 0.0909650864737144 0.0166635818728624 0.00613130693375977 0.0166635818720697 0.0285495011951436 0.1451673890625 0.1451645015625 0.1963953125 0.196635 0.009240825625 0.009240825625 0.0031053375 0.0031053375
HG01085 PUR AMR -0.0398836519868188 0.0690017625036577 0.0133818675709521 0.000946751260642553 0.01338186757001 0.0179978975137431 0.1371349965625 0.1371349075 0.1821809375 0.1822259375 0.0087384503125 0.0087384503125 0.001613059375 0.001613059375
HG01086 PUR AMR -0.0254620845045121 0.0819132587872185 0.0278071767207034 0.039048950524973 0.0278071767199329 0.0348314697508079 0.14128103625 0.1412818996875 0.189969375 0.190076875 0.0183539 0.0183539 0.0087233125 0.00872334375
HG01088 PUR AMR -0.0728030050069149 0.0395293695271271 0.0146798101787594 0.0032067959916885 0.0146798101776899 0.0131391772578953 0.12483826375 0.1248381725 0.1700709375 0.1700996875 0.00715609 0.00715609 0.00470159375 0.00470159375
HG01089 PUR AMR -0.0561478327958545 0.0544405915124561 0.0054054175103594 0.00430424202707613 0.00540541750996512 0.00921701183990056 0.1286824040625 0.1286827053125 0.17813875 0.1782353125 0.0072973225 0.0072973225 0.00481365625 0.00481365625
HG01092 PUR AMR -0.0977136687550321 0.0172270821509829 0.020884926779502 -0.00282162000855376 0.0208849267779212 0.0122991614409885 0.1114848059375 0.1114841415625 0.153373125 0.153626875 0.00949835875 0.00949835875 0.0035994375 0.0035994375
HG01094 PUR AMR -0.0406917303708649 0.0682782973834327 0.0152956422214775 0.00347056842286724 0.0152956422198564 0.0195002178437433 0.131125216875 0.1311251653125 0.1844190625 0.18455875 0.0059588765625 0.0059588765625 0.00298396875 0.00298396875
HG01095 PUR AMR -0.0227534517601802 0.0843382726877432 0.0216555733802393 0.00295475707433661 0.0216555733797936 0.0288403722723875 0.1346198940625 0.1346392834375 0.1842278125 0.1843265625 0.0093426825 0.0093426825 0.0031349375 0.0031349375
HG01097 PUR AMR -0.00167176150449992 0.103212515430174 0.0209819121418009 0.00464081040097443 0.0209819121420287 0.0328141012822127 0.1506114440625 0.150611980625 0.2037078125 0.2038925 0.0136712328125 0.0136712328125 0.00794753125 0.00794753125
HG01098 PUR AMR -0.0152472129776797 0.0910585390015607 0.0166652605063888 0.00210735024483354 0.0166652605041878 0.0277368093840981 0.1441772315625 0.1441772846875 0.1923903125 0.19251875 0.0122797596875 0.0122797596875 0.00613190625 0.00613190625
HG01101 PUR AMR -0.0343889843540925 0.0739210877300216 0.0205613720341956 0.0041520802800969 0.0205613720328241 0.0277815700110491 0.1341185709375 0.134118926875 0.1831375 0.1832965625 0.0179013253125 0.0179013253125 0.007394125 0.0078215625
HG01102 PUR AMR -0.0519092913868228 0.0582353185223771 0.0217879734148522 0.00606033776001325 0.0217879734137499 0.0226711011435207 0.1324943146875 0.1324937428125 0.1820884375 0.1821859375 0.0128116084375 0.0128116084375 0.006872375 0.006872375
HG01104 PUR AMR -0.0144997294149868 0.091727754137401 0.0159982818813663 0.00373366815495805 0.0159982818817369 0.0253250141574963 0.1407496384375 0.14075022125 0.19614375 0.1962459375 0.008855740625 0.008855740625 0.00393534375 0.00393534375
HG01105 PUR AMR 0.011078804261922 0.114627979297639 0.040085251159059 0.00277615377802438 0.0400852511499146 0.0459645746855938 0.156975725 0.1569757140625 0.2050890625 0.2052740625 0.016112789375 0.016112789375 0.00637878125 0.006730125
HG01107 PUR AMR -0.0901667385596492 0.0239837791112486 0.0218802420153589 0.00051203184972425 0.0218802420130846 0.0148587870605394 0.1110296203125 0.1110296203125 0.1569528125 0.157025625 0.00743639125 0.00743639125 0.00573428125 0.00573428125
HG01108 PUR AMR -0.220904709760058 -0.0930647200442778 0.119424327667862 0.00999796664801487 0.119424327651437 0.0503625775147588 0.0709451278125 0.0709459790625 0.10441875 0.1044084375 0.0040440365625 0.0040440365625 0.000324340625 0.000324340625
HG01110 PUR AMR -0.0243908388306441 0.0828723351534939 0.0265999491798426 0.00410907688631891 0.0265999491790494 0.0324462630145546 0.141050226875 0.1410497571875 0.191235625 0.19142125 0.0072846590625 0.0072846590625 0.002264828125 0.002264828125
HG01111 PUR AMR -0.0342054306981643 0.0740854216243262 0.0107053033396868 0.00383641140284911 0.0107053033378247 0.0199003678614916 0.1309712353125 0.1309712515625 0.1852284375 0.185365625 0.0042138515625 0.0042138515625 0.002097228125 0.002097228125
HG01112 CLM AMR 0.0510196374936875 0.15038663871291 0.0465788946302073 0.00769601291774099 0.0465788946128708 0.0573760635423213 0.1780190978125 0.1780183890625 0.2255003125 0.2257528125 0.0265822090625 0.0265822090625 0.01265215625 0.01265215625
HG01113 CLM AMR 0.0303647647752815 0.131894521772898 0.00365565989835717 0.0107937998825124 0.0036556598981054 0.035534378200065 0.1612125753125 0.1612125471875 0.2133896875 0.21356 0.0134301440625 0.0134301440625 0.0030324125 0.0030324125
HG01119 CLM AMR 0.025389797252708 0.127440479259327 0.0235014036406006 0.00514419938312068 0.0235014036394381 0.0413175883085502 0.169456984375 0.1694569665625 0.217050625 0.217199375 0.019823499375 0.019823499375 0.00898890625 0.0089889375
HG01121 CLM AMR 0.00838122896674365 0.112212865029299 0.00185627987786569 0.00941434332423112 0.00185627987839386 0.0311366692607544 0.1555479796875 0.155559668125 0.205539375 0.20571625 0.01105551 0.01105551 0.0024493 0.0024493
HG01122 CLM AMR -0.00710273823011127 0.0983502120852151 0.0067733380143387 0.00117858572545459 0.00677333801428361 0.0287839321336197 0.155838175 0.1558380915625 0.1961421875 0.196285 0.0197507 0.0197507 0.00498065625 0.0049810625
HG01124 CLM AMR -0.0549341671769058 0.0555271751413002 -0.00428552739938332 0.00612725627238879 -0.00428552739872338 0.0126129943634891 0.1365472953125 0.136515089375 0.1763559375 0.176436875 0.0127011728125 0.0127011728125 0.0041315 0.0041315
HG01125 CLM AMR -0.0294967265511769 0.0783010809948329 0.00592955411224829 -0.000922419724488757 0.005929554113117 0.0222059514845404 0.140350100625 0.140350015 0.1884790625 0.188763125 0.0081598578125 0.0081598578125 0.00332675 0.00332678125
HG01130 CLM AMR -0.00609164507962869 0.0992554344523934 0.00394239579466715 0.00405292609045429 0.00394239579439563 0.0274815166948735 0.151251228125 0.151211505 0.2005740625 0.2007884375 0.0095375125 0.0095375125 0.00571959375 0.00605071875
HG01131 CLM AMR 0.008467477070131 0.112290082160359 0.0107251635339926 0.00664569083253569 0.0107251635343971 0.0341304059428217 0.153462224375 0.15346216375 0.2057303125 0.2058921875 0.013532705 0.013532705 0.00470065625 0.00470065625
HG01133 CLM AMR 0.0216930708521337 0.124130834226574 0.0202466610621323 0.00628097654723947 0.0202466610621102 0.0406551593114334 0.15064620875 0.15064639625 0.20984125 0.210154375 0.01328045125 0.01328045125 0.0067900625 0.0067900625
HG01134 CLM AMR -0.0268040165336263 0.0807118394250098 0.0154047775627628 0.00423843032209436 0.0154047775615301 0.0280793131758131 0.1392122890625 0.139212420625 0.190644375 0.19086625 0.0089358821875 0.0089358821875 0.0056265 0.0056265
HG01136 CLM AMR -0.0270923948075171 0.0804536570175713 -0.0012486751008326 0.0056696330442529 -0.00124867509989792 0.0217169004185515 0.1290653990625 0.1290655859375 0.1852103125 0.18547625 0.0070863346875 0.0070863346875 0.002076565625 0.002076565625
HG01137 CLM AMR 0.0357033012259796 0.136674064192777 0.0158116141599663 0.0031304015991425 0.0158116141606302 0.048373798138707 0.1735317865625 0.1735364328125 0.2226540625 0.2228865625 0.0220627228125 0.0220627228125 0.01366465625 0.01366471875
HG01139 CLM AMR -0.050915890154985 0.0591247014780572 0.0159220426239065 0.00373495165667688 0.0159220426234717 0.0270724466929721 0.13271473875 0.1327138396875 0.1824565625 0.1825378125 0.0076963865625 0.0076963865625 0.002335009375 0.002335009375
HG01140 CLM AMR 0.0145331513770808 0.117720624392854 0.0127712833285262 0.00216904842769816 0.0127712833275678 0.0386232236813007 0.153680341875 0.1536800484375 0.2121903125 0.2123290625 0.0197634965625 0.0197634965625 0.010055125 0.010055125
HG01142 CLM AMR -0.0667643108758974 0.0449357566570834 0.00477030991980107 0.0164342472809754 0.00477030992028341 0.0187205911721187 0.1302114646875 0.13021178125 0.1734609375 0.173645 0.01635489125 0.01635489125 0.00692796875 0.00692796875
HG01148 CLM AMR 0.0848240287439269 0.180651398249693 0.0859908062516946 0.0177274009170646 0.0859908062354058 0.100930421642385 0.20787903375 0.2079106253125 0.2540009375 0.2542184375 0.0732196359375 0.0732196359375 0.049043125 0.0490434375
HG01149 CLM AMR -0.0108472328110218 0.0949978006414117 -1.6462109006087e-05 0.0103954003484691 -1.64621092451203e-05 0.0333444193555545 0.1522806996875 0.1522814715625 0.1985040625 0.1987121875 0.0122005990625 0.0122005990625 0.00500959375 0.00500959375
HG01161 PUR AMR -0.0483094282408217 0.0614582427771737 0.0306473673763138 1.71479401829078e-06 0.0306473673730492 0.0310611813264855 0.1340292115625 0.134029039375 0.1797646875 0.1798790625 0.00810722625 0.00810722625 0.00394253125 0.00394253125
HG01162 PUR AMR -0.0140817578370324 0.0921019602340737 0.0236438512135358 0.00437623259594342 0.0236438512121025 0.0339786336612502 0.144554299375 0.1445226328125 0.19474125 0.1950240625 0.01181527125 0.01181527125 0.00485890625 0.00485890625
HG01164 PUR AMR -0.0047386556013635 0.100466753446793 0.0292753453917384 -0.000842066584484968 0.0292753453896469 0.0374997650193029 0.149193676875 0.14919379125 0.201409375 0.2016565625 0.0156954925 0.0156954925 0.0087705625 0.0087705625
HG01167 PUR AMR -0.0824212165774923 0.0309182734655915 0.0289790266119532 0.000131847336598694 0.028979026610231 0.0229503238694975 0.1128654953125 0.1128654959375 0.16275125 0.1629103125 0.0066169875 0.0066169875 0.0034993125 0.0034993125
HG01168 PUR AMR 0.0322144548694669 0.133550532245141 0.0337552826221622 0.00337604267828529 0.0337552826158899 0.0436666521288561 0.167173058125 0.1671400896875 0.2146415625 0.214859375 0.0104536453125 0.0104536453125 0.002828078125 0.002832775
HG01170 PUR AMR -0.0236062022388008 0.0835748130534813 0.0177123567537005 0.00537133564500937 0.0177123567532194 0.0266144601642093 0.137238603125 0.13723844625 0.186929375 0.1870853125 0.00914960875 0.00914960875 0.00547125 0.00547125
HG01171 PUR AMR -0.0656492777033853 0.0459340355668204 0.0169856175520791 0.00127242757089782 0.0169856175508395 0.0157991542413793 0.1274215796875 0.1274187025 0.1740528125 0.1742040625 0.00800363875 0.00800363875 0.00222991875 0.0022299375
HG01173 PUR AMR 0.00162910821642459 0.106167753630636 0.0293358833760309 0.00502516662783461 0.0293358833741082 0.0337237334051411 0.1539922434375 0.1539923509375 0.2021021875 0.2022134375 0.0110418903125 0.0110418903125 0.002487121875 0.002487121875
HG01174 PUR AMR 0.0300060611247821 0.131573377704754 0.0448696743855319 0.00662119693484542 0.0448696743710042 0.0555094075802577 0.1659864146875 0.1659862315625 0.21795125 0.218134375 0.0233658434375 0.0233658434375 0.01584775 0.01584778125
HG01176 PUR AMR -0.0189532276355416 0.0877405782777673 0.0149753617654689 0.00401400582043375 0.0149753617647842 0.0283564078102395 0.1435484628125 0.143548676875 0.1918128125 0.1919159375 0.0068862828125 0.0068862828125 0.003016684375 0.003016684375
HG01177 PUR AMR 0.00447131494651482 0.108712355087977 0.0197732651048993 0.00219029891043974 0.0197732651038712 0.0372133990932063 0.153032685625 0.1530299921875 0.206235625 0.206376875 0.0193284728125 0.0193284728125 0.00836890625 0.00836890625
HG01182 PUR AMR -0.0297222985138832 0.0780991284982173 0.0188413740795952 0.00226644873507464 0.0188413740791911 0.0257374741741225 0.1366178696875 0.13661806375 0.1858359375 0.1859921875 0.0114984153125 0.0114984153125 0.00373671875 0.00373671875
HG01183 PUR AMR -0.0195175998402714 0.087235301050944 0.0280456854530616 0.00988095153827912 0.0280456854516451 0.0358351429890958 0.14233203 0.1423362759375 0.1938234375 0.193905625 0.017700355625 0.017700355625 0.01161965625 0.01161965625
HG01187 PUR AMR -0.0514055140034462 0.0586863457648158 0.0126491529487987 0.00181153130283855 0.0126491529479003 0.0217983778217251 0.127501233125 0.1275015190625 0.18059375 0.180613125 0.0136527528125 0.0136527528125 0.00745421875 0.00745421875
HG01188 PUR AMR -0.0803331278795861 0.0327877200077844 0.0155301490427017 0.00395409747093557 0.0155301490415381 0.0161620916030915 0.113789789375 0.11378979125 0.161415 0.1614996875 0.0087360075 0.0087360075 0.00406240625 0.00406240625
HG01190 PUR AMR -0.0547652093538605 0.0556784415211198 0.00863225139194526 0.00704914014430186 0.00863225139223828 0.0188345392916385 0.1274351725 0.127438425 0.177095 0.177240625 0.01113055125 0.0111306975 0.0063750625 0.0063750625
HG01191 PUR AMR -0.0103098407822243 0.0954789227656965 0.0167688276385143 0.0640479600357761 0.0167688276380296 0.0314481899755634 0.1500715934375 0.1500718821875 0.198785625 0.198851875 0.015398304375 0.015398304375 0.00862734375 0.00862734375
HG01197 PUR AMR 0.00672924606340183 0.110733859980565 0.0202991033176984 0.00430511348274731 0.020299103316615 0.0366962655704133 0.1554976525 0.155495940625 0.20352125 0.203615625 0.0139050365625 0.0139050365625 0.004365875 0.004365875
HG01198 PUR AMR -0.0127544216407987 0.0932903120817975 0.06821832891931 0.00134954025447656 0.0682183288960822 0.0647176616165566 0.1606737953125 0.1606741190625 0.2053221875 0.205525625 0.0518988359375 0.0518988359375 0.029520125 0.029520125
HG01200 PUR AMR 0.0399913800072161 0.140513141554892 0.0525692624815016 0.0166710095910769 0.0525692624658867 0.0617711923248483 0.174500489375 0.1745016690625 0.2237675 0.2239834375 0.0281863440625 0.0281863440625 0.01527596875 0.015276
HG01204 PUR AMR -0.0193601417643424 0.0873762718132921 0.0184916645871461 0.00389040819721535 0.0184916645862105 0.0258192839037676 0.1403203671875 0.1403207090625 0.189934375 0.19014375 0.010778888125 0.010778888125 0.00192454375 0.001924546875
HG01205 PUR AMR -0.0446556047429559 0.0647294772370405 0.00761791719074149 0.00073717919819974 0.00761791719135099 0.0153665361962662 0.124219798125 0.124219635 0.1766796875 0.1769590625 0.00497164875 0.00497164875 0.002401078125 0.002401078125
HG01241 PUR AMR -0.253622374907616 -0.122356543729718 0.12845003642128 0.00317108730592987 0.128450036396109 0.0508557636015079 0.05430052 0.0543009153125 0.085108125 0.0852609375 0.0055628103125 0.0055628103125 0.001229528125 0.001229528125
HG01242 PUR AMR -0.193662251134718 -0.0686747982325459 0.0806451888673909 -0.00613498148020966 0.0806451888519345 0.0261132984003202 0.074650065 0.074650065 0.11125875 0.111310625 0.00507394875 0.00507394875 0 0
HG01247 PUR AMR -0.0676236958240092 0.044166357243514 0.0212344830898813 0.00292351698418323 0.0212344830877428 0.0200525887284382 0.121267213125 0.1212672703125 0.1723865625 0.1725078125 0.008817980625 0.008817980625 0.00308423125 0.00308423125
